Sr. no,Product Photo,Group Category ,Product Category ,Product Sub-Category,Manufacturer Part No,Short Description,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
860,,Interconnect,RF/IF and RFID,Attenuators,AT-427-WJJ,CONN COAX LP ATTENUATOR N-TYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’RoHS Status’: ’RoHS Compliant’, ’Standard Package’: ’RoHS Compliant’, ’Other Names’: ’RoHS Compliant’}",Yes,EAR99,85437099,,,
861,,Interconnect,RF/IF and RFID,Attenuators,AT-405-WJJ,CONN COAX LP ATTENUATOR N-TYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’RoHS Status’: ’RoHS Compliant’, ’Standard Package’: ’RoHS Compliant’, ’Other Names’: ’RoHS Compliant’}",Yes,EAR99,85437099,,,
862,,Interconnect,RF/IF and RFID,Attenuators,AT-413-WJJ,CONN COAX LP ATTENUATOR N-TYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’RoHS Status’: ’RoHS Compliant’, ’Standard Package’: ’RoHS Compliant’, ’Other Names’: ’RoHS Compliant’}",Yes,EAR99,85437099,,,
863,,Interconnect,RF/IF and RFID,Attenuators,AT-413,LOW POWER ATTENUATOR,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,,,1,1,,"{’RoHS Status’: ’Quantity’, ’Standard Package’: ’Quantity’, ’Other Names’: ’Quantity’}",Yes,EAR99,85437099,,,
864,,Interconnect,RF/IF and RFID,Attenuators,AT-418-WJJ,CONN COAX LP ATTENUATOR N-TYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’RoHS Status’: ’RoHS Compliant’, ’Standard Package’: ’RoHS Compliant’, ’Other Names’: ’RoHS Compliant’}",Yes,EAR99,85437099,,,
865,,Interconnect,RF/IF and RFID,Attenuators,AT-409-WPJ,CONN COAX LP ATTENUATOR N-TYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,,,1,1,,"{’RoHS Status’: ’Quantity’, ’Standard Package’: ’Quantity’, ’Other Names’: ’Quantity’}",Yes,EAR99,85437099,,,
866,,Interconnect,RF/IF and RFID,Attenuators,AT-405-WPJ,CONN COAX LP ATTENUATOR N-TYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’RoHS Status’: ’RoHS Compliant’, ’Standard Package’: ’RoHS Compliant’, ’Other Names’: ’RoHS Compliant’}",Yes,EAR99,85437099,,,
867,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-400%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-400-(0.5)(40),RF ATTENUATOR 0DB 50OHM NTYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,10,10,,"{’Attenuation Value’: ’0dB’, ’Frequency Range’: ’0dB’, ’Power (Watts)’: ’0dB’, ’Impedance’: ’0dB’, ’Package / Case’: ’0dB’, ’RoHS Status’: ’0dB’, ’Standard Package’: ’0dB’, ’Other Names’: ’0dB’}",Yes,EAR99,85437099,,,
868,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-400%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-401(40),RF ATTENUATOR 1DB 50OHM NTYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’1dB’, ’Frequency Range’: ’1dB’, ’Power (Watts)’: ’1dB’, ’Impedance’: ’1dB’, ’Package / Case’: ’1dB’, ’RoHS Status’: ’1dB’, ’Standard Package’: ’1dB’, ’Other Names’: ’1dB’}",Yes,EAR99,85437099,,,
869,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-400%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-402(40),RF ATTENUATOR 2DB 50OHM NTYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’2dB’, ’Frequency Range’: ’2dB’, ’Power (Watts)’: ’2dB’, ’Impedance’: ’2dB’, ’Package / Case’: ’2dB’, ’RoHS Status’: ’2dB’, ’Standard Package’: ’2dB’, ’Other Names’: ’2dB’}",Yes,EAR99,85437099,,,
870,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-400%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-405(40),RF ATTENUATOR 5DB 50OHM NTYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,,,1,1,,"{’Attenuation Value’: ’Quantity’, ’Frequency Range’: ’Quantity’, ’Power (Watts)’: ’Quantity’, ’Impedance’: ’Quantity’, ’Package / Case’: ’Quantity’, ’RoHS Status’: ’Quantity’, ’Standard Package’: ’Quantity’, ’Other Names’: ’Quantity’}",Yes,EAR99,85437099,,,
871,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-400%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-403(40),RF ATTENUATOR 3DB 50OHM NTYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’3dB’, ’Frequency Range’: ’3dB’, ’Power (Watts)’: ’3dB’, ’Impedance’: ’3dB’, ’Package / Case’: ’3dB’, ’RoHS Status’: ’3dB’, ’Standard Package’: ’3dB’, ’Other Names’: ’3dB’}",Yes,EAR99,85437099,,,
872,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-400%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-406(40),RF ATTENUATOR 6DB 50OHM NTYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,,,1,1,,"{’Attenuation Value’: ’Quantity’, ’Frequency Range’: ’Quantity’, ’Power (Watts)’: ’Quantity’, ’Impedance’: ’Quantity’, ’Package / Case’: ’Quantity’, ’RoHS Status’: ’Quantity’, ’Standard Package’: ’Quantity’, ’Other Names’: ’Quantity’}",Yes,EAR99,85437099,https://www.hirose.com/product/document?clcode=CL0354-0188-2-40&productname=AT-400-(0.5)(40)&series=AT-400&documenttype=Catalog&lang=en&documentid=D164769_en,,
873,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-400%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-410(40),RF ATTENUATOR 10DB 50OHM NTYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’10dB’, ’Frequency Range’: ’10dB’, ’Power (Watts)’: ’10dB’, ’Impedance’: ’10dB’, ’Package / Case’: ’10dB’, ’RoHS Status’: ’10dB’, ’Standard Package’: ’10dB’, ’Other Names’: ’10dB’}",Yes,EAR99,85437099,,,
874,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-400%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-420(40),RF ATTENUATOR 20DB 50OHM NTYPE,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’20dB’, ’Frequency Range’: ’20dB’, ’Power (Watts)’: ’20dB’, ’Impedance’: ’20dB’, ’Package / Case’: ’20dB’, ’RoHS Status’: ’20dB’, ’Moisture Sensitivity Level (MSL)’: ’20dB’, ’Standard Package’: ’20dB’, ’Other Names’: ’20dB’}",Yes,EAR99,85437099,https://www.hirose.com/product/document?clcode=CL0354-0188-2-40&productname=AT-400-(0.5)(40)&series=AT-400&documenttype=Catalog&lang=en&documentid=D164769_en,,
875,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-104(40),RF ATTENUATOR 4DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’4dB’, ’Frequency Range’: ’4dB’, ’Power (Watts)’: ’4dB’, ’Impedance’: ’4dB’, ’Package / Case’: ’4dB’, ’RoHS Status’: ’4dB’, ’Standard Package’: ’4dB’, ’Other Names’: ’4dB’}",Yes,EAR99,85437099,,,
876,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-600%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-601(40),RF ATTENUATOR 1DB 50OHM TNC,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’1dB’, ’Frequency Range’: ’1dB’, ’Power (Watts)’: ’1dB’, ’Impedance’: ’1dB’, ’Package / Case’: ’1dB’, ’RoHS Status’: ’1dB’, ’Standard Package’: ’1dB’, ’Other Names’: ’1dB’}",Yes,EAR99,85437099,,,
877,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-105(40),RF ATTENUATOR 5DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’5dB’, ’Frequency Range’: ’5dB’, ’Power (Watts)’: ’5dB’, ’Impedance’: ’5dB’, ’Package / Case’: ’5dB’, ’RoHS Status’: ’5dB’, ’Standard Package’: ’5dB’, ’Other Names’: ’5dB’}",Yes,EAR99,85437099,,,
878,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-113(40),RF ATTENUATOR 13DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’13dB’, ’Frequency Range’: ’13dB’, ’Power (Watts)’: ’13dB’, ’Impedance’: ’13dB’, ’Package / Case’: ’13dB’, ’RoHS Status’: ’13dB’, ’Standard Package’: ’13dB’, ’Other Names’: ’13dB’}",Yes,EAR99,85437099,,,
879,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-110(40),RF ATTENUATOR 10DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’10dB’, ’Frequency Range’: ’10dB’, ’Power (Watts)’: ’10dB’, ’Impedance’: ’10dB’, ’Package / Case’: ’10dB’, ’RoHS Status’: ’10dB’, ’Standard Package’: ’10dB’, ’Other Names’: ’10dB’}",Yes,EAR99,85437099,,,
880,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-107(40),RF ATTENUATOR 7DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’7dB’, ’Frequency Range’: ’7dB’, ’Power (Watts)’: ’7dB’, ’Impedance’: ’7dB’, ’Package / Case’: ’7dB’, ’RoHS Status’: ’7dB’, ’Standard Package’: ’7dB’, ’Other Names’: ’7dB’}",Yes,EAR99,85437099,,,
881,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-115(40),RF ATTENUATOR 15DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’15dB’, ’Frequency Range’: ’15dB’, ’Power (Watts)’: ’15dB’, ’Impedance’: ’15dB’, ’Package / Case’: ’15dB’, ’RoHS Status’: ’15dB’, ’Standard Package’: ’15dB’, ’Other Names’: ’15dB’}",Yes,EAR99,85437099,,,
882,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-120(40).jpg,Interconnect,RF/IF and RFID,Attenuators,AT-120(40),RF ATTENUATOR 20DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’20dB’, ’Frequency Range’: ’20dB’, ’Power (Watts)’: ’20dB’, ’Impedance’: ’20dB’, ’Package / Case’: ’20dB’, ’RoHS Status’: ’20dB’, ’Standard Package’: ’20dB’, ’Other Names’: ’20dB’}",Yes,EAR99,85437099,,,
883,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-100-(0)(40),RF ATTENUATOR 0DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’0dB’, ’Frequency Range’: ’0dB’, ’Power (Watts)’: ’0dB’, ’Impedance’: ’0dB’, ’Package / Case’: ’0dB’, ’RoHS Status’: ’0dB’, ’Standard Package’: ’0dB’, ’Other Names’: ’0dB’}",Yes,EAR99,85437099,,,
884,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-101(40),RF ATTENUATOR 1DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’1dB’, ’Frequency Range’: ’1dB’, ’Power (Watts)’: ’1dB’, ’Impedance’: ’1dB’, ’Package / Case’: ’1dB’, ’RoHS Status’: ’1dB’, ’Standard Package’: ’1dB’, ’Other Names’: ’1dB’}",Yes,EAR99,85437099,,,
885,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-130(40),RF ATTENUATOR 30DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’30dB’, ’Frequency Range’: ’30dB’, ’Power (Watts)’: ’30dB’, ’Impedance’: ’30dB’, ’Package / Case’: ’30dB’, ’RoHS Status’: ’30dB’, ’Standard Package’: ’30dB’, ’Other Names’: ’30dB’}",Yes,EAR99,85437099,,,
886,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-102(40),RF ATTENUATOR 2DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’2dB’, ’Frequency Range’: ’2dB’, ’Power (Watts)’: ’2dB’, ’Impedance’: ’2dB’, ’Package / Case’: ’2dB’, ’RoHS Status’: ’2dB’, ’Standard Package’: ’2dB’, ’Other Names’: ’2dB’}",Yes,EAR99,85437099,,,
887,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-300%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-304(40),RF ATTENUATOR 4DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,,,1,1,,"{’Attenuation Value’: ’Quantity’, ’Frequency Range’: ’Quantity’, ’Power (Watts)’: ’Quantity’, ’Impedance’: ’Quantity’, ’Package / Case’: ’Quantity’, ’RoHS Status’: ’Quantity’, ’Standard Package’: ’Quantity’, ’Other Names’: ’Quantity’}",Yes,EAR99,85437099,,,
888,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-300%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-305(40),RF ATTENUATOR 5DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,,,1,1,,"{’Attenuation Value’: ’Quantity’, ’Frequency Range’: ’Quantity’, ’Power (Watts)’: ’Quantity’, ’Impedance’: ’Quantity’, ’Package / Case’: ’Quantity’, ’RoHS Status’: ’Quantity’, ’Standard Package’: ’Quantity’, ’Other Names’: ’Quantity’}",Yes,EAR99,85437099,,,
889,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-300%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-306(40),RF ATTENUATOR 6DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’6dB’, ’Frequency Range’: ’6dB’, ’Power (Watts)’: ’6dB’, ’Impedance’: ’6dB’, ’Package / Case’: ’6dB’, ’RoHS Status’: ’6dB’, ’Standard Package’: ’6dB’, ’Other Names’: ’6dB’}",Yes,EAR99,85437099,,,
890,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-106(40),RF ATTENUATOR 6DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’6dB’, ’Frequency Range’: ’6dB’, ’Power (Watts)’: ’6dB’, ’Impedance’: ’6dB’, ’Package / Case’: ’6dB’, ’RoHS Status’: ’6dB’, ’Standard Package’: ’6dB’, ’Other Names’: ’6dB’}",Yes,EAR99,85437099,,,
891,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-103(40),RF ATTENUATOR 3DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’3dB’, ’Frequency Range’: ’3dB’, ’Power (Watts)’: ’3dB’, ’Impedance’: ’3dB’, ’Package / Case’: ’3dB’, ’RoHS Status’: ’3dB’, ’Standard Package’: ’3dB’, ’Other Names’: ’3dB’}",Yes,EAR99,85437099,,,
892,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-108(40),RF ATTENUATOR 8DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’8dB’, ’Frequency Range’: ’8dB’, ’Power (Watts)’: ’8dB’, ’Impedance’: ’8dB’, ’Package / Case’: ’8dB’, ’RoHS Status’: ’8dB’, ’Standard Package’: ’8dB’, ’Other Names’: ’8dB’}",Yes,EAR99,85437099,,,
893,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-109(40),RF ATTENUATOR 9DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’9dB’, ’Frequency Range’: ’9dB’, ’Power (Watts)’: ’9dB’, ’Impedance’: ’9dB’, ’Package / Case’: ’9dB’, ’RoHS Status’: ’9dB’, ’Standard Package’: ’9dB’, ’Other Names’: ’9dB’}",Yes,EAR99,85437099,,,
894,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-112(40),RF ATTENUATOR 12DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’12dB’, ’Frequency Range’: ’12dB’, ’Power (Watts)’: ’12dB’, ’Impedance’: ’12dB’, ’Package / Case’: ’12dB’, ’RoHS Status’: ’12dB’, ’Standard Package’: ’12dB’, ’Other Names’: ’12dB’}",Yes,EAR99,85437099,,,
895,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-114(40),RF ATTENUATOR 14DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,,,1,1,,"{’Attenuation Value’: ’Quantity’, ’Frequency Range’: ’Quantity’, ’Power (Watts)’: ’Quantity’, ’Impedance’: ’Quantity’, ’Package / Case’: ’Quantity’, ’RoHS Status’: ’Quantity’, ’Standard Package’: ’Quantity’, ’Other Names’: ’Quantity’}",Yes,EAR99,85437099,,,
896,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-300%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-301(40),RF ATTENUATOR 1DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,,,1,1,,"{’Attenuation Value’: ’Quantity’, ’Frequency Range’: ’Quantity’, ’Power (Watts)’: ’Quantity’, ’Impedance’: ’Quantity’, ’Package / Case’: ’Quantity’, ’RoHS Status’: ’Quantity’, ’Standard Package’: ’Quantity’, ’Other Names’: ’Quantity’}",Yes,EAR99,85437099,,,
897,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-300%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-300-(0)(40),RF ATTENUATOR 0DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’0dB’, ’Frequency Range’: ’0dB’, ’Power (Watts)’: ’0dB’, ’Impedance’: ’0dB’, ’Package / Case’: ’0dB’, ’RoHS Status’: ’0dB’, ’Standard Package’: ’0dB’, ’Other Names’: ’0dB’}",Yes,EAR99,85437099,,,
898,//media.digikey.com/Photos/Hirose%20Elect%20Photos/AT-Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-126(40),RF ATTENUATOR 26DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’26dB’, ’Frequency Range’: ’26dB’, ’Power (Watts)’: ’26dB’, ’Impedance’: ’26dB’, ’Package / Case’: ’26dB’, ’RoHS Status’: ’26dB’, ’Standard Package’: ’26dB’, ’Other Names’: ’26dB’}",Yes,EAR99,85437099,,,
899,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-300%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-302(40),RF ATTENUATOR 2DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’2dB’, ’Frequency Range’: ’2dB’, ’Power (Watts)’: ’2dB’, ’Impedance’: ’2dB’, ’Package / Case’: ’2dB’, ’RoHS Status’: ’2dB’, ’Standard Package’: ’2dB’, ’Other Names’: ’2dB’}",Yes,EAR99,85437099,,,
900,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-300%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-303(40),RF ATTENUATOR 3DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’3dB’, ’Frequency Range’: ’3dB’, ’Power (Watts)’: ’3dB’, ’Impedance’: ’3dB’, ’Package / Case’: ’3dB’, ’RoHS Status’: ’3dB’, ’Standard Package’: ’3dB’, ’Other Names’: ’3dB’}",Yes,EAR99,85437099,,,
901,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-300%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-307(40),RF ATTENUATOR 7DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,,,1,1,,"{’Attenuation Value’: ’Quantity’, ’Frequency Range’: ’Quantity’, ’Power (Watts)’: ’Quantity’, ’Impedance’: ’Quantity’, ’Package / Case’: ’Quantity’, ’RoHS Status’: ’Quantity’, ’Standard Package’: ’Quantity’, ’Other Names’: ’Quantity’}",Yes,EAR99,85437099,,,
902,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-300%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-308(40),RF ATTENUATOR 8DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’8dB’, ’Frequency Range’: ’8dB’, ’Power (Watts)’: ’8dB’, ’Impedance’: ’8dB’, ’Package / Case’: ’8dB’, ’RoHS Status’: ’8dB’, ’Standard Package’: ’8dB’, ’Other Names’: ’8dB’}",Yes,EAR99,85437099,,,
903,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-300%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-320(40),RF ATTENUATOR 20DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’20dB’, ’Frequency Range’: ’20dB’, ’Power (Watts)’: ’20dB’, ’Impedance’: ’20dB’, ’Package / Case’: ’20dB’, ’RoHS Status’: ’20dB’, ’Standard Package’: ’20dB’, ’Other Names’: ’20dB’}",Yes,EAR99,85437099,,,
904,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-300%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-310(40),RF ATTENUATOR 10DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’10dB’, ’Frequency Range’: ’10dB’, ’Power (Watts)’: ’10dB’, ’Impedance’: ’10dB’, ’Package / Case’: ’10dB’, ’RoHS Status’: ’10dB’, ’Standard Package’: ’10dB’, ’Other Names’: ’10dB’}",Yes,EAR99,85437099,,,
905,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-200%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-200-(0)(40),RF ATTENUATOR 0DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’0dB’, ’Frequency Range’: ’0dB’, ’Power (Watts)’: ’0dB’, ’Impedance’: ’0dB’, ’Package / Case’: ’0dB’, ’RoHS Status’: ’0dB’, ’Standard Package’: ’0dB’, ’Other Names’: ’0dB’}",Yes,EAR99,85437099,https://www.hirose.com/product/document?clcode=CL0354-0219-4-40&productname=AT-200-(0)(40)&series=AT-200&documenttype=Catalog&lang=en&documentid=D164768_en,,
906,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-200%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-201(40),RF ATTENUATOR 1DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’1dB’, ’Frequency Range’: ’1dB’, ’Power (Watts)’: ’1dB’, ’Impedance’: ’1dB’, ’Package / Case’: ’1dB’, ’RoHS Status’: ’1dB’, ’Standard Package’: ’1dB’, ’Other Names’: ’1dB’}",Yes,EAR99,85437099,https://www.hirose.com/product/document?clcode=CL0354-0219-4-40&productname=AT-200-(0)(40)&series=AT-200&documenttype=Catalog&lang=en&documentid=D164768_en,,
907,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_AT-200%20Series.jpg,Interconnect,RF/IF and RFID,Attenuators,AT-202(40),RF ATTENUATOR 2DB 50OHM SMA,"HIROSE ELECTRIC CO., LTD.",Bulk,Lead time ,16 weeks,,1,1,,"{’Attenuation Value’: ’2dB’, ’Frequency Range’: ’2dB’, ’Power (Watts)’: ’2dB’, ’Impedance’: ’2dB’, ’Package / Case’: ’2dB’, ’RoHS Status’: ’2dB’, ’Standard Package’: ’2dB’, ’Other Names’: ’2dB’}",Yes,EAR99,85437099,https://www.hirose.com/product/document?clcode=CL0354-0219-4-40&productname=AT-200-(0)(40)&series=AT-200&documenttype=Catalog&lang=en&documentid=D164768_en,,
