Product Photo,Group Category,Product Category ,Product Sub-Category,Manufacturer Name,Available packaging,Stock Status,ROHS,ECCM,Lead Time,HSCode,Short Description,Price,Technical Specification,Datasheet Link,Manufacturer Part No,Quantity Available,Qty Multiple,Qty Min
https://static.wixstatic.com/media/7db2d6_1e93780c226644adbdb5ff956fe0ed27~mv2.jpg,Electromechanical Components,IO Relay Module,IO,Grayhill,BULK,Lead time,No,EAR 99,18 weeks,0,"ASM,120VAC 3.5A OUTPUT MODULE",9.73,0,https://www.grayhill.com/documents/70X-OAC-Datasheet,70-OAC5,0,1,1
https://static.wixstatic.com/media/7db2d6_1e93780c226644adbdb5ff956fe0ed27~mv2.jpg,Electromechanical Components,IO Relay Module,IO,Grayhill,BULK,Lead time,No,EAR 99,18 weeks,0,240VAC 3.5A OUT,10.93,0,https://www.grayhill.com/documents/70X-OAC-Datasheet,70-OAC5A,0,1,1
https://static.wixstatic.com/media/7db2d6_1e93780c226644adbdb5ff956fe0ed27~mv2.jpg,Electromechanical Components,IO Relay Module,IO,Grayhill,BULK,Lead time,No,EAR 99,18 weeks,0,"ASM,240VAC 3.5A AC OUTPUT MOD",10.92,0,https://www.grayhill.com/documents/70X-OAC-Datasheet,70-OAC5A-L,0,1,1
https://static.wixstatic.com/media/7db2d6_1e93780c226644adbdb5ff956fe0ed27~mv2.jpg,Electromechanical Components,IO Relay Module,IO,Grayhill,BULK,Lead time,No,EAR 99,18 weeks,0,"ASM,120VAC 3.5A AC OUTPUT MOD",9.73,0,https://www.grayhill.com/documents/70X-OAC-Datasheet,70-OAC5-L,0,1,1
https://static.wixstatic.com/media/7db2d6_d3ef4a414a3443919cc6d8939c9e00de~mv2.jpg,Electromechanical Components,IO Relay Module,IO,Grayhill,BULK,Lead time,No,EAR 99,18 weeks,0,ASM 60VDC.3.5A,9.43,0,https://www.grayhill.com/documents/70X-ODC-Datasheet,70-ODC15,0,1,1
https://static.wixstatic.com/media/7db2d6_d3ef4a414a3443919cc6d8939c9e00de~mv2.jpg,Electromechanical Components,IO Relay Module,IO,Grayhill,BULK,Lead time,0,0,0,0,0,0,0,https://www.grayhill.com/documents/70X-ODC-Datasheet,70-ODC15B,0,,
https://static.wixstatic.com/media/7db2d6_d3ef4a414a3443919cc6d8939c9e00de~mv2.jpg,Electromechanical Components,IO Relay Module,IO,Grayhill,BULK,Lead time,No,EAR 99,18 weeks,0,"ASM 60VDC,3.5A",9.43,0,https://www.grayhill.com/documents/70X-ODC-Datasheet,70-ODC24,0,1,1
https://static.wixstatic.com/media/7db2d6_d3ef4a414a3443919cc6d8939c9e00de~mv2.jpg,Electromechanical Components,IO Relay Module,IO,Grayhill,BULK,Lead time,No,EAR 99,18 weeks,0,"ASM,60VDC,3.5A,DC OUTPUT MOD",9.42,0,https://www.grayhill.com/documents/70X-ODC-Datasheet,70-ODC24B,0,1,1
https://static.wixstatic.com/media/7db2d6_1ca26d73a7af452194b7de08e3740acf~mv2.jpg,Electromechanical Components,IO Relay Module,IO,Grayhill,BULK,Lead time,No,EAR 99,18 weeks,0,100VAC/VDC 10W,18.22,0,https://www.grayhill.com/documents/70X-ODCXR-Datasheet,70-ODC24R,0,1,1
https://static.wixstatic.com/media/7db2d6_d3ef4a414a3443919cc6d8939c9e00de~mv2.jpg,Electromechanical Components,IO Relay Module,IO,Grayhill,BULK,Lead time,No,EAR 99,18 weeks,0,"ASM,60VDC 3.5A OUTPUT MODULE",9.43,0,https://www.grayhill.com/documents/70X-ODC-Datasheet,70-ODC5,0,1,1
