Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
4407,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0402-(1005-Metric)-0,71mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C04UL3R6B-6SN-X0T,CAP CER 0402,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"5,000","5,000",,"{""Capacitance"":"" 36pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Ultra Low ESR"","" Gold Flash Termination"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0402 (1005 Metric)"","" Size / Dimension"":"" 0040"" L x 0020"" W (102mm x 051mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" C04UL3R6B-6SN-X0T-5K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4408,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0402-(1005-Metric)-0,71mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C04UL3R9B-6SN-X0T,CAP CER 0402,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"5,000","5,000",,"{""Capacitance"":"" 39pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Ultra Low ESR"","" Gold Flash Termination"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0402 (1005 Metric)"","" Size / Dimension"":"" 0040"" L x 0020"" W (102mm x 051mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" C04UL3R9B-6SN-X0T-5K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4409,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0402-(1005-Metric)-0,71mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C04UL3R0B-6SN-X0T,CAP CER 0402,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"5,000","5,000",,"{""Capacitance"":"" 3pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Ultra Low ESR"","" Gold Flash Termination"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0402 (1005 Metric)"","" Size / Dimension"":"" 0040"" L x 0020"" W (102mm x 051mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" C04UL3R0B-6SN-X0T-5K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4410,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0402-(1005-Metric)-0,71mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C04UL3R3B-6SN-X0T,CAP CER 0402,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"5,000","5,000",,"{""Capacitance"":"" 33pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Ultra Low ESR"","" Gold Flash Termination"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0402 (1005 Metric)"","" Size / Dimension"":"" 0040"" L x 0020"" W (102mm x 051mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" C04UL3R3B-6SN-X0T-5K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4411,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0402-(1005-Metric)-0,71mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C04UL5R6B-6SN-X0T,CAP CER 0402,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"5,000","5,000",,"{""Capacitance"":"" 56pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Ultra Low ESR"","" Gold Flash Termination"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0402 (1005 Metric)"","" Size / Dimension"":"" 0040"" L x 0020"" W (102mm x 051mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" C04UL5R6B-6SN-X0T-5K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4412,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0402-(1005-Metric)-0,71mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C04UL4R3B-6SN-X0T,CAP CER 0402,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"5,000","5,000",,"{""Capacitance"":"" 43pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Ultra Low ESR"","" Gold Flash Termination"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0402 (1005 Metric)"","" Size / Dimension"":"" 0040"" L x 0020"" W (102mm x 051mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" C04UL4R3B-6SN-X0T-5K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4413,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/1111-(2828-Metric)-1,79-mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C17AH3R6C-7ZN-X1T,CAP CER 1111,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"2,350","2,350",,"{""Capacitance"":"" 36pF"","" Tolerance"":"" 025pF"","" Voltage - Rated"":"" 1000V (1kV)"","" Temperature Coefficient"":"" P90"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1111 (2828 Metric)"","" Size / Dimension"":"" 0110"" L x 0110"" W (279mm x 279mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 2"",""350"","" Other Names"":"" C17AH3R6C-7ZN-X1T-2K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4414,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0402-(1005-Metric)-0,71mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C04UL4R7B-6SN-X0T,CAP CER 0402,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"5,000","5,000",,"{""Capacitance"":"" 47pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Ultra Low ESR"","" Gold Flash Termination"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0402 (1005 Metric)"","" Size / Dimension"":"" 0040"" L x 0020"" W (102mm x 051mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" C04UL4R7B-6SN-X0T-5K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4415,"https://www.digikey.com/Renders/Knowles%20Syfer/0805-(2012-Metric)-1,30mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0805Y0500103MXT,CAP CER 10000PF 50V X7R 0805,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,12 Weeks,"3,000","3,000",,"{""Capacitance"":"" 10000pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" X7R (2R1)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" Ratings"":"" -"","" Applications"":"" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0805 (2012 Metric)"","" Size / Dimension"":"" 0079"" L x 0049"" W (200mm x 125mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0051"" (130mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 3"",""000"","" Other Names"":"" 0805Y0500103MXT-ND""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
4416,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0402-(1005-Metric)-0,71mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C04UL5R1B-6SN-X0T,CAP CER 0402,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"5,000","5,000",,"{""Capacitance"":"" 51pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Ultra Low ESR"","" Gold Flash Termination"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0402 (1005 Metric)"","" Size / Dimension"":"" 0040"" L x 0020"" W (102mm x 051mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" C04UL5R1B-6SN-X0T-5K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4417,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/1111-(2828-Metric)-1,79-mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C17AH3R9C-7ZN-X1T,CAP CER 1111,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"2,350","2,350",,"{""Capacitance"":"" 39pF"","" Tolerance"":"" 025pF"","" Voltage - Rated"":"" 1000V (1kV)"","" Temperature Coefficient"":"" P90"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 1111 (2828 Metric)"","" Size / Dimension"":"" 0110"" L x 0110"" W (279mm x 279mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 2"",""350"","" Other Names"":"" C17AH3R9C-7ZN-X1T-2K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4418,https://www.digikey.com/Renders/Knowles%20Syfer/SFSUC-Series.jpg,RF & Microwave,Filters,Feed Through Capacitors,SFSUC5000471MX0,CAP FEEDTHRU 470PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 470pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" -"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Size / Dimension"":"" 0256"" Dia x 0118"" L (650mm x 300mm)"","" Height (Max)"":"" -"","" Thread Size"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/53c431ff-0f45-4a1a-8191-9ce08acf49ab/SFSUC.aspx,,
4419,https://www.digikey.com/Renders/Knowles%20Syfer/SFSUC-Series.jpg,RF & Microwave,Filters,Feed Through Capacitors,SFSUC5000331MX0,CAP FEEDTHRU 330PF 500V AXIAL,KNOWLES PRECISION DEVICES,Bulk,Lead time,15 Weeks,50,50,,"{""Capacitance"":"" 330pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 500V"","" Current"":"" 10A"","" DC Resistance (DCR) (Max)"":"" -"","" Operating Temperature"":"" -55C ~ 125C"","" Insertion Loss"":"" -"","" Temperature Coefficient"":"" X7R"","" Ratings"":"" -"","" Mounting Type"":"" -"","" Package / Case"":"" Axial"","" Size / Dimension"":"" 0256"" Dia x 0118"" L (650mm x 300mm)"","" Height (Max)"":"" -"","" Thread Size"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 50""}",Yes,EAR99,84213990,https://www.knowlescapacitors.com/getattachment/53c431ff-0f45-4a1a-8191-9ce08acf49ab/SFSUC.aspx,,
4420,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0402-(1005-Metric)-0,71mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C04UL7R5B-6SN-X0T,CAP CER 0402,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"5,000","5,000",,"{""Capacitance"":"" 75pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Ultra Low ESR"","" Gold Flash Termination"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0402 (1005 Metric)"","" Size / Dimension"":"" 0040"" L x 0020"" W (102mm x 051mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" C04UL7R5B-6SN-X0T-5K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4421,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0402-(1005-Metric)-0,71mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C04UL6R8B-6SN-X0T,CAP CER 0402,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"5,000","5,000",,"{""Capacitance"":"" 68pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Ultra Low ESR"","" Gold Flash Termination"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0402 (1005 Metric)"","" Size / Dimension"":"" 0040"" L x 0020"" W (102mm x 051mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" C04UL6R8B-6SN-X0T-5K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4422,"https://www.digikey.com/Renders/Knowles%20Syfer/0805-(2012-Metric)-1,30mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0805Y0500103MXT,CAP CER 10000PF 50V X7R 0805,KNOWLES PRECISION DEVICES,Tape,Lead time,,1,1,,"{""Capacitance"":"" 10000pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" X7R (2R1)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" Ratings"":"" -"","" Applications"":"" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0805 (2012 Metric)"","" Size / Dimension"":"" 0079"" L x 0049"" W (200mm x 125mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0051"" (130mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1476-1""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
4423,"https://www.digikey.com/Renders/Knowles%20Syfer/0805-(2012-Metric)-1,30mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0805Y0500103MXT,CAP CER 10000PF 50V X7R 0805,KNOWLES PRECISION DEVICES,Reel,Lead time,,1,1,,"{""Capacitance"":"" 10000pF"","" Tolerance"":"" 20%"","" Voltage - Rated"":"" 50V"","" Temperature Coefficient"":"" X7R (2R1)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Soft Termination"","" Ratings"":"" -"","" Applications"":"" Boardflex Sensitive"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0805 (2012 Metric)"","" Size / Dimension"":"" 0079"" L x 0049"" W (200mm x 125mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0051"" (130mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1476-6""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
4424,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0402-(1005-Metric)-0,71mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C04UL9R1B-6SN-X0T,CAP CER 0402,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"5,000","5,000",,"{""Capacitance"":"" 91pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Ultra Low ESR"","" Gold Flash Termination"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0402 (1005 Metric)"","" Size / Dimension"":"" 0040"" L x 0020"" W (102mm x 051mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" C04UL9R1B-6SN-X0T-5K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4425,"https://www.digikey.com/Renders/Knowles%20Syfer/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0603J1000181JCT,CAP CER 180PF 100V C0G/NP0 0603,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,12 Weeks,"4,000","4,000",,"{""Capacitance"":"" 180pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 100V"","" Temperature Coefficient"":"" C0G"","" NP0 (1B)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0063"" L x 0031"" W (160mm x 080mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0031"" (080mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 4"",""000"","" Other Names"":"" 0603J1000181JCT-ND""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
4426,"https://www.digikey.com/Renders/Knowles%20Dielectric%20Labs/0402-(1005-Metric)-0,71mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,C04UL8R2B-6SN-X0T,CAP CER 0402,KNOWLES PRECISION DEVICES,Tape and Reel,Lead time,30 Weeks,"5,000","5,000",,"{""Capacitance"":"" 82pF"","" Tolerance"":"" 01pF"","" Voltage - Rated"":"" 200V"","" Temperature Coefficient"":"" C0G"","" NP0"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" Ultra Low ESR"","" Gold Flash Termination"","" Ratings"":"" -"","" Applications"":"" RF"","" Microwave"","" High Frequency"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0402 (1005 Metric)"","" Size / Dimension"":"" 0040"" L x 0020"" W (102mm x 051mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" -"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" RoHS Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 5"",""000"","" Other Names"":"" C04UL8R2B-6SN-X0T-5K""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getmedia/c4d82864-bd03-4cf4-b7c9-220115f81d8c/DLI-catalogue_10021-17.aspx,,
4427,"https://www.digikey.com/Renders/Knowles%20Syfer/0603-(1608-Metric)-0,80mm-Tan.jpg",Passive Components,Capacitors,Ceramic Capacitors,0603J1000181JCT,CAP CER 180PF 100V C0G/NP0 0603,KNOWLES PRECISION DEVICES,Tape,Lead time,12 Weeks,1,1,,"{""Capacitance"":"" 180pF"","" Tolerance"":"" 5%"","" Voltage - Rated"":"" 100V"","" Temperature Coefficient"":"" C0G"","" NP0 (1B)"","" Operating Temperature"":"" -55C ~ 125C"","" Features"":"" -"","" Ratings"":"" -"","" Applications"":"" General Purpose"","" Failure Rate"":"" -"","" Mounting Type"":"" Surface Mount"","" MLCC"","" Package / Case"":"" 0603 (1608 Metric)"","" Size / Dimension"":"" 0063"" L x 0031"" W (160mm x 080mm)"","" Height - Seated (Max)"":"" -"","" Thickness (Max)"":"" 0031"" (080mm)"","" Lead Spacing"":"" -"","" Lead Style"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" Standard Package"":"" 1"","" Other Names"":"" 1608-1362-1""}",Yes,EAR99,85321000,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,,
